Advertising Expenditure,Campaign Engagement Score,Discount Percentage,Average Customer Rating,Product Price,Return Rate,Length of Product Description,Region,Popularity,Sales
485.0487914,30.57805448,28.3429923,4.167433511,1175.703857,1.368431869,261.4445604,South,Low,20351.76399
731.1325044,56.35529235,33.18541252,4.245792726,1527.394992,3.141530895,235.5771954,West,Moderate,25131.01919
659.7890464,53.01397453,27.06008937,4.479309439,1565.165435,2.559343152,296.2349355,East,Very High,21498.73668
545.1476266,47.88565734,24.57425763,4.318751107,1342.182511,1.999783922,392.5511659,East,Moderate,18570.8121
731.5768012,56.64360144,35.83928957,4.644620323,1464.053517,1.637735075,118.0079473,North,Moderate,26620.58195
629.8171878,47.18823654,29.33242847,4.337169818,1365.632065,1.279081459,274.9466218,East,Very High,25731.64039
577.6763851,49.33555156,29.23471953,4.698415714,1546.48219,1.217862433,284.7582507,East,Very High,26057.12296
653.4345861,66.11595259,32.51957767,4.430033082,1648.476884,2.629813575,143.1978134,South,Very High,23247.85169
566.9698646,54.08813485,23.00356265,4.772117989,1580.603687,0.535780809,239.2072069,South,High,21281.57152
604.8973301,42.23450134,32.92884103,4.362157898,1574.481985,0.485886788,395.8525139,South,Very High,23966.50407
566.6398791,50.51849493,25.84650779,4.578707996,1658.749332,2.122047238,261.4859535,South,High,23146.76964
648.8803584,52.71500356,30.06099304,4.258256091,1729.903888,1.091380965,307.4694067,West,High,21105.5841
595.3462871,47.24333235,18.37203181,3.884696456,1508.240857,2.720951085,110.5112371,East,Low,23053.65491
631.5629105,55.07993868,25.45350641,4.474940499,1476.166056,2.500944135,282.4870625,West,Very High,24752.93434
644.1766804,38.96600994,30.77880354,4.188789982,1321.739771,1.672434836,211.869522,North,Low,23284.95765
634.579991,60.42584642,30.13922173,4.341340643,1186.225687,2.467612894,200.9633353,North,Very High,26548.43737
618.1694417,52.97283518,30.66614555,3.97853292,1523.719713,2.671110917,258.4144259,West,Low,23129.47364
617.2459422,38.30595344,28.35813488,4.513784362,1405.108304,2.944473818,150.7694119,South,Very High,21862.30104
545.9679228,42.52475993,27.2483301,4.700309366,1476.751895,1.111888464,227.8323589,South,Very High,23240.59873
673.0058247,65.96142057,35.86946271,4.79116679,1317.575753,0.325622981,182.6243949,East,Very High,27691.96493
774.8959416,65.94059121,39.01688318,4.389344551,1852.884425,0.157795095,262.1958806,West,Moderate,27854.74329
647.5786365,54.65273531,29.94568614,4.347927934,1580.493807,2.553811991,295.3577143,South,High,25606.10961
498.3781078,32.7844355,23.64929897,4.754303428,1118.155033,1.571396018,205.460442,West,High,24268.91441
516.9143447,43.46833656,30.26947331,4.342277849,1119.108601,0.817038788,215.7397564,North,High,19732.39846
717.3364505,81.56964587,30.29321581,4.489109098,1753.487372,1.661691948,297.0602908,East,Very High,27581.63199
594.8219962,32.30306584,23.35830372,4.333079707,1685.968728,1.444034917,301.9754229,West,High,18315.17047
606.2116184,62.15050304,36.32002408,4.263593529,1409.095107,1.622717863,204.724127,North,Very High,25526.37558
630.5007986,53.49379942,30.32048313,4.388485079,1571.616041,1.380167766,194.17466,West,Very High,22630.65653
444.7287902,24.25435459,25.87738534,4.480826791,1296.262291,2.262790895,102.8037668,East,Very High,20109.34021
563.8062192,53.46367366,29.8663502,4.433867787,1285.591928,0.631940386,265.3107771,South,High,22675.1106
631.7683961,57.95776558,30.89031226,4.637758633,1486.77216,1.414950289,286.1115487,North,Very High,24942.55327
600.3862844,59.29656838,28.3705822,4.558481984,1327.435816,1.070234194,329.625953,East,High,26687.44913
339.2011263,46.5025166,29.41187785,4.437864901,1411.911556,2.131788446,299.7604978,South,Moderate,12430.30683
609.2091393,59.73116112,31.22975688,4.698857637,1608.467738,0.923806869,229.048619,East,Very High,24977.84036
572.091061,39.55274956,27.1209072,4.583104453,1420.713684,0.679764748,307.6333293,West,High,21723.12793
611.8018288,43.6002526,29.79507053,4.460578336,1529.518884,1.945833835,300.2922412,East,Moderate,19964.04918
624.4675697,49.24979527,30.30268891,4.729493128,1530.873809,1.854076721,161.4324873,South,Very High,24696.34881
745.0346152,60.86409431,27.58781078,4.125056892,1697.733059,0.487358237,255.5763593,North,Low,24630.28405
471.7360914,35.43354089,24.67737258,4.28791166,1149.265496,2.798022221,285.8069252,West,Moderate,21892.83159
678.1399645,54.38570238,24.91234429,4.642870973,1738.968773,1.849204341,258.3278425,East,Very High,25059.49533
578.1542475,42.09958244,29.81538483,4.779086514,1210.02083,1.284929092,301.4117309,North,Very High,24899.88738
644.5391958,25.34372523,32.30915948,4.409281918,1515.176134,0.310019349,151.9298797,East,Very High,22432.26544
615.8246594,40.47366182,29.63930793,4.406389419,1360.875372,2.436541786,225.8999847,North,High,24350.41216
528.1475102,55.01291551,27.89509651,4.144800603,1385.647855,1.750850664,280.7941962,North,Low,22180.09721
467.4931746,28.79685984,21.6493453,4.647355079,1501.078989,2.029987118,296.796496,West,Moderate,20045.60894
678.7342186,70.27379094,29.67829747,4.544916225,1771.416346,1.9918915,325.6789691,East,Very High,22442.53452
601.0675966,56.99199058,29.97182964,4.584712926,1478.96288,0.342647055,152.7096135,East,High,28140.9095
702.5122072,64.6521072,35.83498108,4.432250486,1452.902177,1.287431954,316.6521968,South,Very High,27382.49367
632.3466455,47.41436743,28.55336357,4.690557428,1709.585269,2.489717411,207.7578947,East,Very High,23797.54237
676.5872149,53.19587345,32.02368111,4.376976449,1794.503303,0.589517492,242.4302821,West,Very High,23577.2541
637.6937736,46.89398967,31.76731822,4.525856508,1730.194945,1.357570463,288.5724316,East,High,20456.53433
695.29627,53.62929172,32.04419649,4.504308806,1674.480561,0.698658992,241.9530727,South,High,25463.10205
673.2142291,68.7383766,29.12156515,4.420792607,1725.79113,2.297427264,269.6778888,West,Very High,25647.81807
571.2210506,46.73018755,24.56910065,4.281020605,1217.489401,1.446335046,190.8675308,West,High,24660.03576
490.2541445,36.02862688,31.60788061,4.183235708,1365.273143,2.246796906,284.8508729,North,Low,22517.58234
663.2242762,53.33583694,26.42543845,4.044791048,1329.35549,2.074901903,200.2010142,East,Low,25051.52845
619.8431355,64.094449,26.58330763,4.147828145,1427.182756,3.249881378,247.2036968,North,Low,22342.66852
589.3028196,44.03017522,26.46971757,4.339120676,1403.045457,3.222413692,256.9984915,North,Moderate,22742.0779
523.9411619,43.83238174,26.91877202,4.590758627,1302.404895,0.446069359,262.7352104,East,Very High,22659.36354
680.8771081,45.96322096,28.16484094,4.416686606,1611.42301,2.089881443,164.1603772,West,Very High,24728.09037
581.9546183,63.42366815,23.2892321,4.382574491,1475.955687,0.929332477,191.4790643,West,Very High,24424.20684
582.4432577,39.58867097,26.53784884,4.704329457,750.9162946,1.678952516,288.8978458,West,Very High,32312.22252
538.8220141,71.22176468,30.5495082,4.385130596,1590.858059,0.658898642,254.192935,South,Moderate,20977.74644
614.5113987,38.63185501,24.52658887,4.503025103,1673.322629,1.124624904,277.6678589,North,Very High,26221.58729
710.8831195,45.13507595,30.73566416,4.758784173,1624.227238,1.30563881,260.2922893,West,Very High,26346.83242
659.8901681,44.78512074,16.52155368,4.144037093,1609.60283,0.733647908,225.7014925,West,Low,23799.85366
656.4557366,57.89068152,26.20583354,4.447201849,1549.409381,2.866811702,244.4307589,South,Moderate,24899.77739
509.4702145,29.49372388,30.97703847,4.624450401,1375.434155,0.953719583,176.6806947,West,High,20163.80464
584.7197383,33.13364455,22.24852451,4.671428691,1392.733495,1.058118251,313.3544699,South,Very High,24002.35192
746.3664832,70.242483,29.93531808,4.400023936,1453.367892,0.356023631,142.8144077,North,Very High,29633.49944
562.9678719,40.0011822,18.5761082,4.507192258,1317.522838,1.789591335,201.8461602,South,Very High,24111.6809
628.4152888,52.60760516,26.69705548,4.618877835,1444.270748,2.105633012,224.7244613,South,Very High,24366.60107
585.7343179,34.0816976,30.60783817,4.479009024,742.6038074,0.242560357,288.8550019,South,High,30229.22138
528.0565797,51.09217216,31.80635656,4.469325771,1688.265014,1.597341491,285.6415727,East,High,15834.55503
465.2584065,37.76639656,27.12189994,4.427714898,1113.686917,2.304152377,202.5615107,South,Very High,23628.55176
555.5376506,61.43681103,33.13479033,4.518378366,1593.339726,1.963171956,267.7582127,South,Very High,20170.69097
598.9078285,55.95643554,33.18948068,4.708656795,1104.886589,0.455083339,230.7651014,North,Very High,27695.63986
703.963931,59.06902098,31.45383923,4.242956741,1721.010892,0.631776168,272.5174131,West,Very High,25079.68132
638.6294007,51.13865487,27.84985778,4.728954807,1483.784456,1.218320053,345.4000537,North,High,25499.47103
566.3999935,44.94072294,35.04600874,4.046911557,612.6992511,1.215806071,190.8355567,South,Low,26070.22621
591.2617505,40.85962886,34.75981916,4.15804787,1297.61355,1.812959732,124.433493,East,Low,20226.05949
701.4049299,58.48036521,29.37158055,4.379337674,1463.161549,2.583397858,256.2267851,East,High,28506.6334
632.4308149,27.28594235,22.66205321,4.49718169,1661.339148,2.557228795,411.5349847,North,Very High,24357.45331
642.7564806,47.36215424,30.13003685,4.402660116,1614.997671,1.705872178,138.1111393,West,Very High,23536.58514
520.9062598,37.05431807,27.20516235,4.125221243,1258.932727,1.099418615,251.5360652,West,Low,18776.9845
628.8848362,50.0484163,35.02533824,3.912826153,1463.060016,3.202973725,273.3801539,East,Low,21941.5445
649.3192271,46.77730252,22.73291617,4.467691733,1606.964301,2.869165449,353.1039067,West,Very High,22396.6045
634.6014599,68.64501918,30.13894372,4.432425316,1389.625107,1.915889651,329.7241994,East,Very High,25021.86592
603.460139,14.55013417,19.25144852,4.583182512,1723.659675,1.710684789,281.9608056,West,Very High,18091.13205
662.9439191,49.33266268,24.52557568,3.894847146,1883.340027,0.689787432,408.3758066,North,Low,18196.08795
626.4358137,69.5636395,30.36433794,4.221226528,1580.977309,2.465651715,245.6425492,West,High,24280.17111
532.7404116,40.93094295,27.00837573,4.658947131,1128.142698,3.312667303,242.9855125,North,High,24961.25128
563.127704,43.62201078,29.83242862,4.579120809,1331.927453,0.816030425,248.0397926,South,Moderate,23859.37292
684.267663,70.72010127,35.92326836,4.657701363,1637.408185,0.824321041,280.0585816,South,Very High,24137.26878
717.7570596,66.77878021,33.02951978,4.008219543,1393.503335,1.115655331,213.2397515,South,Low,27714.08584
626.4110385,74.89310174,32.23489943,4.608711552,1555.980272,1.154914496,246.892491,West,Moderate,24827.56115
651.4069312,46.58658616,28.53220881,4.568025076,1726.543076,1.665946903,352.2576035,West,High,25208.92832
544.6975899,40.4417202,24.7406174,4.726248585,1450.578717,1.599572472,197.6531075,West,Very High,22103.57277
715.3597175,54.09471267,31.79449984,4.117640925,1615.374162,0.72612895,246.2067292,North,Low,26196.83718
623.7315803,30.34341177,29.03243002,4.237145558,1559.602176,3.456888148,132.0368822,East,High,18450.66992
597.2917638,42.02440975,21.02292977,4.467713872,1524.343194,0.735248473,271.6000387,West,Very High,24259.92587
576.6901377,48.74486192,23.36102855,4.444003777,1579.344632,1.48781665,195.0456233,West,Moderate,23153.72422
458.0654784,24.62483462,31.76013308,4.382518905,1246.412147,0.912439216,295.0018698,South,Moderate,20013.54553
653.1603365,58.6084993,35.27964212,4.542526559,1408.85159,2.980726641,351.937843,West,Very High,25866.82884
724.5030498,86.41307169,29.46476088,3.964059663,1738.877823,1.263849298,285.4232847,South,Low,24891.09268
392.6913893,31.88711979,25.46503245,4.018812874,1010.523943,1.760989376,104.4865612,North,Low,15708.68235
361.8599013,27.71592589,19.67092871,4.431531327,1115.748053,3.379766066,227.2085711,West,High,16005.24716
568.393622,50.40405903,32.76233844,4.4802047,1505.851354,1.292731303,316.5273412,East,Moderate,20257.86804
732.8776943,83.73109914,36.0811936,4.508442168,1471.28009,2.014291992,349.1402805,East,Very High,27814.23032
533.8305968,52.3735893,29.88995464,4.413697821,1233.814301,0.857750176,287.9199882,West,Very High,24716.19056
594.8182294,44.63292789,30.41998707,4.311478449,1389.513294,1.526984676,231.5672055,South,High,23288.27212
562.5041485,41.0546997,21.41699858,4.589474545,1468.094013,2.304909604,212.3114422,West,Very High,22892.24335
702.7714735,48.08824047,24.7011324,4.422480784,1587.342289,0.644310392,175.3462231,East,Moderate,30060.70726
662.3351203,72.47048014,30.39965577,4.394345563,1240.068705,1.395971243,326.5218611,West,Moderate,31682.39922
636.8039161,57.90150463,34.82043485,4.843942212,1560.958952,2.034145351,251.2846266,West,Very High,28563.55583
657.191713,67.11889747,30.71328622,4.156213933,1383.110145,0.538677921,306.0300967,South,Low,26445.07659
661.8685279,42.63153403,34.24563121,4.336723392,1620.125423,2.28828494,253.9205497,South,Very High,24145.36749
700.6859957,57.76063282,36.57596101,4.543971807,1459.972171,1.851902066,220.1744554,East,Very High,26979.7463
651.7509116,48.11638244,29.36786705,4.271357827,1530.385712,1.193725015,204.8756471,East,Very High,27353.33731
479.8368181,55.02111298,21.53111257,4.185493888,1660.011185,1.603745458,276.4073653,West,Low,16181.20221
657.7905437,59.83573944,33.54999171,4.474635172,1103.054099,3.436129786,253.1155786,North,Very High,27887.62978
713.3589807,53.310383,30.10552667,4.245736942,1676.880023,0.508966247,270.4664779,North,High,24080.30816
524.1729754,51.99070531,22.17170205,4.698551647,958.6505536,1.556397298,252.6868539,East,High,21191.8917
630.8838402,38.02160362,24.3895113,3.998085618,1431.892928,3.224657318,266.2554479,North,Low,22126.03197
565.978208,45.50978012,31.57049274,4.502810663,1460.486892,0.911890681,295.0873901,South,Very High,20042.5163
603.5167756,47.87224409,30.27088215,4.262014195,1492.557954,1.266371598,348.4948696,South,High,23565.6293
566.4004589,39.38427844,30.61854427,4.503809344,1532.963784,2.659809361,123.0184298,West,High,22362.17786
684.0631609,39.26911647,25.48288737,4.721423267,1600.845402,1.66858404,264.3007909,South,Moderate,29119.46758
645.0029573,64.81655594,29.50565032,4.285728824,1539.550023,1.24243122,191.4802694,North,Moderate,26923.09364
605.8955874,50.26215646,29.74297667,4.460437129,1572.157188,0.639906473,184.5919132,East,Very High,24251.63225
701.3415192,73.64395661,31.83851143,3.92231057,1498.863897,2.50159404,203.3456595,North,Low,23996.69295
570.7796264,49.19625571,28.29273729,3.969297301,1218.64405,3.604905575,150.4921208,West,Low,23790.33551
635.2985098,44.60325845,29.85317173,4.523989617,1629.356415,1.669154232,253.0518023,West,Very High,22078.5635
601.1817319,56.64048191,25.57201716,4.483281606,1553.881132,2.419004384,250.1758659,South,Very High,23969.87046
648.3944339,48.01770086,23.98679057,4.617055094,1721.033793,1.219870781,201.2549684,South,High,23076.69648
632.1018141,63.83724509,27.68401432,4.459144664,1396.406552,0.764710446,172.4406606,North,Moderate,24208.37385
657.9530708,53.99448819,24.47598616,4.201805173,1566.739711,0.507712077,226.2026535,West,Moderate,21774.7095
604.837396,35.05950199,30.08639884,4.386816321,1819.644403,2.039770627,292.3772943,West,High,22240.19159
646.8228911,54.86911604,28.82181496,4.441662285,1283.928807,3.00061106,222.4839513,East,Very High,27713.46199
647.1149817,64.32251604,34.41746924,4.310334972,1298.072494,1.449395351,287.0679473,South,Very High,27309.19578
575.7364469,48.20123385,28.42167253,4.117108371,1278.936651,2.40448126,239.4176393,South,Low,18639.47816
570.0616494,36.67151449,30.03787461,4.593095393,1266.595923,1.510753717,251.8081616,East,Very High,25594.29569
550.1021208,37.24699163,28.16304866,4.624545695,1665.788123,2.313705496,276.5974079,West,High,17905.07092
597.2836699,35.84596378,28.10686262,4.781713454,1693.378044,1.423363705,148.9400429,North,Very High,22048.39971
693.3496602,66.27411057,28.37542756,4.530324131,1604.823106,0.363213808,305.2653267,North,Very High,26708.02881
652.7114672,48.09752831,27.14904607,4.66010148,1732.126253,1.026019757,239.6105204,South,Very High,25015.40642
623.8798743,53.85278676,28.5485357,4.341575687,1518.008382,1.167239826,213.2100036,South,Very High,20649.48859
546.2582817,42.04430602,27.35528492,4.426046835,1387.583544,1.517266284,287.7845574,East,High,19807.61031
592.5469116,53.14356938,30.70904306,4.775811568,1364.37108,2.144615857,201.1733881,South,High,23112.15229
552.760554,53.47917241,26.99138409,4.512726646,1310.192933,0.580186924,262.5342031,South,High,25033.96924
544.1597015,43.67217634,29.700576,4.478105226,1353.251193,0.550345269,362.7245873,West,Very High,24286.93511
307.8343991,24.68714668,26.92306529,4.078838436,1094.914669,1.35141893,230.6512862,West,Low,11671.53625
501.7839349,66.12108137,27.72082833,4.411873564,1348.439194,3.146051965,331.2714698,East,Moderate,18744.80196
633.7223497,51.26973195,27.16483848,4.735757231,1627.46063,1.925173913,184.8512468,South,Moderate,26958.51898
645.4980888,66.14856745,28.6628271,4.567197224,1499.428418,0.749957322,159.8259935,East,Moderate,24183.48677
